Title,Link
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 5801,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270478#JD_F5801
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 59,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270481#JD_SubcodeFChapter59
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 5901,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270482#JD_F5901
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 60,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270485#JD_SubcodeFChapter60
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6001,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270486#JD_F6001
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 61,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270489#JD_SubcodeFChapter61
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270490#JD_F6101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6104,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270495#JD_F6104
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 62,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270498#JD_SubcodeFChapter62
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6201,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270499#JD_F6201
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 63,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270502#JD_SubcodeFChapter63
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6301,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270503#JD_F6301
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 64,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270506#JD_SubcodeFChapter64
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6401,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270507#JD_F6401
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 65,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270510#JD_SubcodeFChapter65
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6501,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270511#JD_F6501
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 66,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270514#JD_SubcodeFChapter66
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6601,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270515#JD_F6601
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 67,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270518#JD_SubcodeFChapter67
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | 6701,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270519#JD_F6701
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Appendices,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270522#JD_SubcodeFAppendicies
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Appendix O,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270524#JD_SubcodeFAppendixO
"TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Subcode ""G""",https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270529#JD_SubcodeG
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | G-1.0,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270529#JD_G-1.0
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 1,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270537#JD_SubcodeGChapter1
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | G-101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270539#JD_G-101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | G-102,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270570#JD_G-102
"TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Subcode ""M""",https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270579#JD_SubcodeM
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | M-1.0,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270579#JD_M-1.0
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 1,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270587#JD_SubcodeMChapter1
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | M-101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270589#JD_M-101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | M-102,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270597#JD_M-102
"TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Subcode ""P""",https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270606#JD_SubcodeP
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1.0,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270606#JD_P-1.0
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 1,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270616#JD_SubcodePChapter1
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270618#JD_P-101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-102,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270625#JD_P-102
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-103,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270643#JD_P-103
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-104,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270657#JD_P-104
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-105,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270662#JD_P-105
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-106,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270674#JD_P-106
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 2,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270677#JD_SubcodePChapter2
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-202,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270679#JD_P-202
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 3,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270726#JD_SubcodePChapter3
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-301,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270727#JD_P-301
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-304,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270732#JD_P-304
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-305,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270736#JD_P-305
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-306,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270741#JD_P-306
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-308,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270749#JD_P-308
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-309,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270758#JD_P-309
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-311,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270763#JD_P-311
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-312,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270768#JD_P-312
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 4,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270778#JD_SubcodePChapter4
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-413,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270780#JD_P-413
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-424,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270785#JD_P-424
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 5,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270789#JD_SubcodePChapter5
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-501,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270790#JD_P-501
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-503,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270794#JD_P-503
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 6,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270798#JD_SubcodePChapter6
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-601,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270799#JD_P-601
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-603,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270803#JD_P-603
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-604,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270807#JD_P-604
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-605,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270823#JD_P-605
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-606,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270838#JD_P-606
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-607,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270841#JD_P-607
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-608,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270850#JD_P-608
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-609,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270873#JD_P-609
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-614,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270877#JD_P-614
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-615,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270890#JD_P-615
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 7,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270894#JD_SubcodePChapter7
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-701,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270895#JD_P-701
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-702,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270907#JD_P-702
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-703,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270953#JD_P-703
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-704,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270960#JD_P-704
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-705,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-270964#JD_P-705
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-708,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271012#JD_P-708
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-709,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271017#JD_P-709
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-710,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271020#JD_P-710
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-712,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271023#JD_P-712
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-714,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271037#JD_P-714
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-716,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271040#JD_P-716
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-717,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271049#JD_P-717
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 8,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271065#JD_SubcodePChapter8
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-802,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271067#JD_P-802
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-803,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271080#JD_P-803
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 9,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271084#JD_SubcodePChapter9
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-901,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271085#JD_P-901
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-903,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271093#JD_P-903
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-904,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271098#JD_P-904
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-905,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271102#JD_P-905
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-918,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271107#JD_P-918
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-919,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271117#JD_P-919
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 10,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271176#JD_SubcodePChapter10
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1002,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271178#JD_P-1002
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1003,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271185#JD_P-1003
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 11,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271203#JD_SubcodePChapter11
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271204#JD_P-1101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1102,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271219#JD_P-1102
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1103,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271231#JD_P-1103
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1106,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271236#JD_P-1106
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1107,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271243#JD_P-1107
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1109,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271246#JD_P-1109
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1113,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271257#JD_P-1113
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1114,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271263#JD_P-1114
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1115,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271268#JD_P-1115
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 13,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271285#JD_SubcodePChapter13
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1301,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271287#JD_P-1301
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1302,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271302#JD_P-1302
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1303,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271309#JD_P-1303
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | P-1304,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271317#JD_P-1304
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 14,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271327#JD_SubcodePChapter14
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Appendix E,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271330#JD_SubcodePAppendixE
"TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Subcode ""PC""",https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271337#JD_SubcodePC
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PC-1.0,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271337#JD_PC-1.0
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 1,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271345#JD_SubcodePCChapter1
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PC-101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271346#JD_PC-101
"TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Subcode ""PM""",https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271349#JD_SubcodePM
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | Chapter 1,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271355#JD_SubcodePMChapter1
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PM-101,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271357#JD_PM-101
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PM-102,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271361#JD_PM-102
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PM-103,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271373#JD_PM-103
TITLE 4. THE PHILADELPHIA BUILDING CONSTRUCTION AND OCCUPANCY CODE | PM-104,https://codelibrary.amlegal.com/codes/philadelphia/latest/philadelphia_pa/0-0-0-271374#JD_PM-104
